date,Price,lagged,Month,Season,Summer,Winter,Spring,Autumn,Year,Months_since_1992,DayOfWeek,Price_Lag_7,Price_Rolling_Mean_7,Price_Rolling_Mean_30
1999-06-30,155500.00000000012,147000.00000000012,6,Winter,False,True,False,False,1999,89,2,150000.00000000012,148142.8571428572,146075.00000000006
1999-07-31,147000.00000000012,155500.00000000012,7,Winter,False,True,False,False,1999,90,5,156999.99999999988,148928.57142857148,146708.3333333334
1999-08-31,165000.0,147000.00000000012,8,Winter,False,True,False,False,1999,91,1,140000.00000000012,147500.0000000001,146841.66666666672
1999-09-30,156000.00000000012,165000.0,9,Spring,False,False,True,False,1999,92,3,145000.0,151071.42857142864,147441.66666666672
1999-10-31,160000.00000000012,156000.00000000012,10,Spring,False,False,True,False,1999,93,6,153000.00000000012,152642.85714285722,147725.0000000001
1999-11-30,182000.0,160000.00000000012,11,Spring,False,False,True,False,1999,94,1,145000.0,153642.85714285722,148058.3333333334
1999-12-31,160000.00000000012,182000.0,12,Summer,True,False,False,False,1999,95,4,147000.00000000012,158928.5714285715,149425.00000000006
2000-01-31,153000.00000000012,160000.00000000012,1,Summer,True,False,False,False,2000,96,0,155500.00000000012,160785.71428571435,149758.3333333334
2000-02-29,150000.00000000012,153000.00000000012,2,Summer,True,False,False,False,2000,97,1,147000.00000000012,160428.5714285715,150025.00000000006
2000-03-31,155000.0,150000.00000000012,3,Autumn,False,False,False,True,2000,98,4,165000.0,160857.14285714293,150191.66666666672
2000-04-30,154100.0,155000.0,4,Autumn,False,False,False,True,2000,99,6,156000.00000000012,159428.5714285715,150691.66666666672
2000-05-31,152000.0,154100.0,5,Autumn,False,False,False,True,2000,100,2,160000.00000000012,159157.14285714293,151261.66666666672
2000-06-30,155000.0,152000.0,6,Winter,False,True,False,False,2000,101,4,182000.0,158014.28571428577,151761.66666666672
2000-07-31,147000.00000000012,155000.0,7,Winter,False,True,False,False,2000,102,0,160000.00000000012,154157.14285714293,152311.66666666672
2000-08-31,148000.0,147000.00000000012,8,Winter,False,True,False,False,2000,103,3,153000.00000000012,152300.00000000006,152245.00000000006
2000-09-30,170000.00000000012,148000.0,9,Spring,False,False,True,False,2000,104,5,150000.00000000012,151585.71428571432,152311.66666666672
2000-10-31,185000.0,170000.00000000012,10,Spring,False,False,True,False,2000,105,1,155000.0,154442.8571428572,152811.66666666672
2000-11-30,156000.00000000012,185000.0,11,Spring,False,False,True,False,2000,106,3,154100.0,158728.57142857145,153845.00000000006
2000-12-31,164000.00000000012,156000.00000000012,12,Summer,True,False,False,False,2000,107,6,152000.0,159000.00000000006,154278.3333333334
2001-01-31,163500.0,164000.00000000012,1,Summer,True,False,False,False,2001,108,2,155000.0,160714.28571428577,154745.0000000001
2001-02-28,160500.0,163500.0,2,Summer,True,False,False,False,2001,109,2,147000.00000000012,161928.5714285715,154861.66666666672
2001-03-31,170000.00000000012,160500.0,3,Autumn,False,False,False,True,2001,110,5,148000.0,163857.14285714293,155578.3333333334
2001-04-30,175000.0,170000.00000000012,4,Autumn,False,False,False,True,2001,111,0,170000.00000000012,167000.00000000006,156245.00000000006
2001-05-31,150000.00000000012,175000.0,5,Autumn,False,False,False,True,2001,112,3,185000.0,167714.28571428577,157353.3333333334
2001-06-30,150000.00000000012,150000.00000000012,6,Winter,False,True,False,False,2001,113,5,156000.00000000012,162714.28571428577,157353.3333333334
2001-07-31,163500.0,150000.00000000012,7,Winter,False,True,False,False,2001,114,1,164000.00000000012,161857.14285714293,157120.00000000006
2001-08-31,156999.99999999988,163500.0,8,Winter,False,True,False,False,2001,115,4,163500.0,161785.71428571435,157903.3333333334
2001-09-30,175000.0,156999.99999999988,9,Spring,False,False,True,False,2001,116,6,160500.0,160857.1428571429,158303.3333333334
2001-10-31,169000.0,175000.0,10,Spring,False,False,True,False,2001,117,2,170000.00000000012,162928.57142857145,159036.66666666672
2001-11-30,175000.0,169000.0,11,Spring,False,False,True,False,2001,118,4,175000.0,162785.7142857143,159836.66666666672
2001-12-31,165000.0,175000.0,12,Summer,True,False,False,False,2001,119,0,150000.00000000012,162785.7142857143,160770.00000000006
