date,Price,lagged,Month,Season,Summer,Winter,Spring,Autumn,Year,Months_since_1992,DayOfWeek,Price_Lag_7,Price_Rolling_Mean_7,Price_Rolling_Mean_30
2001-11-30,38000.0,90000.0,11,Spring,False,False,True,False,2001,118,4,78000.0,70999.99999999999,74066.66666666666
2001-12-31,59999.99999999994,38000.0,12,Summer,True,False,False,False,2001,119,0,71999.99999999994,65285.71428571427,72333.33333333331
2002-01-31,75000.0,59999.99999999994,1,Summer,True,False,False,False,2002,120,3,68499.99999999994,63571.42857142856,72166.66666666666
2002-02-28,65000.0,75000.0,2,Summer,True,False,False,False,2002,121,3,67500.0,64499.99999999999,71333.33333333331
2002-03-31,78000.0,65000.0,3,Autumn,False,False,False,True,2002,122,6,36000.0,64142.85714285714,70999.99999999999
2002-04-30,59999.99999999994,78000.0,4,Autumn,False,False,False,True,2002,123,1,85000.0,70142.85714285713,71033.33333333331
2002-05-31,95000.0,59999.99999999994,5,Autumn,False,False,False,True,2002,124,4,90000.0,66571.42857142855,69533.33333333331
2002-06-30,65000.0,95000.0,6,Winter,False,True,False,False,2002,125,6,38000.0,67285.71428571428,69699.99999999999
2002-07-31,68000.0,65000.0,7,Winter,False,True,False,False,2002,126,2,59999.99999999994,71142.85714285713,68833.33333333331
2002-08-31,80000.0,68000.0,8,Winter,False,True,False,False,2002,127,5,75000.0,72285.71428571428,68533.33333333331
2002-09-30,76000.0,80000.0,9,Spring,False,False,True,False,2002,128,0,65000.0,72999.99999999999,69399.99999999999
2002-10-31,85000.0,76000.0,10,Spring,False,False,True,False,2002,129,3,78000.0,74571.42857142857,69966.66666666666
2002-11-30,63000.0,85000.0,11,Spring,False,False,True,False,2002,130,5,59999.99999999994,75571.42857142857,70666.66666666666
2002-12-31,70000.0,63000.0,12,Summer,True,False,False,False,2002,131,1,95000.0,76000.0,69433.33333333331
2003-01-31,95000.0,70000.0,1,Summer,True,False,False,False,2003,132,4,65000.0,72428.57142857143,69333.33333333331
2003-02-28,73999.99999999994,95000.0,2,Summer,True,False,False,False,2003,133,4,68000.0,76714.28571428571,70166.66666666666
2003-03-31,76999.99999999994,73999.99999999994,3,Autumn,False,False,False,True,2003,134,0,80000.0,77571.42857142857,70299.99999999999
2003-04-30,72300.00000000006,76999.99999999994,4,Autumn,False,False,False,True,2003,135,2,76000.0,77142.85714285713,70733.33333333331
2003-05-31,75000.0,72300.00000000006,5,Autumn,False,False,False,True,2003,136,5,85000.0,76614.28571428571,71276.66666666666
2003-06-30,80000.0,75000.0,6,Winter,False,True,False,False,2003,137,0,63000.0,75185.71428571429,71443.33333333331
2003-07-31,73000.0,80000.0,7,Winter,False,True,False,False,2003,138,3,70000.0,77614.28571428571,71609.99999999999
2003-08-31,76000.0,73000.0,8,Winter,False,True,False,False,2003,139,6,95000.0,78042.85714285714,72309.99999999999
2003-09-30,75000.0,76000.0,9,Spring,False,False,True,False,2003,140,1,73999.99999999994,75328.57142857143,72743.33333333331
2003-10-31,76500.0,75000.0,10,Spring,False,False,True,False,2003,141,4,76999.99999999994,75471.42857142857,72409.99999999999
2003-11-30,76000.0,76500.0,11,Spring,False,False,True,False,2003,142,6,72300.00000000006,75400.0,72359.99999999999
2003-12-31,95000.0,76000.0,12,Summer,True,False,False,False,2003,143,2,75000.0,75928.57142857143,72493.33333333331
2004-01-31,80000.0,95000.0,1,Summer,True,False,False,False,2004,144,5,80000.0,78785.71428571429,73376.66666666667
2004-02-29,88999.99999999994,80000.0,2,Summer,True,False,False,False,2004,145,6,73000.0,78785.71428571429,73793.33333333333
2004-03-31,103000.0,88999.99999999994,3,Autumn,False,False,False,True,2004,146,2,76000.0,81071.42857142857,75560.0
2004-04-30,95000.0,103000.0,4,Autumn,False,False,False,True,2004,147,4,75000.0,84928.57142857143,76160.0
2004-05-31,80000.0,95000.0,5,Autumn,False,False,False,True,2004,148,0,76500.0,87785.71428571429,76326.66666666667
2004-06-30,126000.00000000006,80000.0,6,Winter,False,True,False,False,2004,149,2,76000.0,88285.71428571429,77726.66666666667
2004-07-31,120000.0,126000.00000000006,7,Winter,False,True,False,False,2004,150,5,95000.0,95428.57142857143,79926.66666666667
2004-08-31,102000.0,120000.0,8,Winter,False,True,False,False,2004,151,1,80000.0,99000.0,81426.66666666667
2004-09-30,135000.0,102000.0,9,Spring,False,False,True,False,2004,152,3,88999.99999999994,102142.85714285714,82660.0
2004-10-31,115000.0,135000.0,10,Spring,False,False,True,False,2004,153,6,103000.0,108714.28571428571,84560.0
2004-11-30,112000.0,115000.0,11,Spring,False,False,True,False,2004,154,1,95000.0,110428.57142857143,86393.33333333333
2004-12-31,119000.0,112000.0,12,Summer,True,False,False,False,2004,155,4,80000.0,112857.14285714286,86960.0
2005-01-31,135000.0,119000.0,1,Summer,True,False,False,False,2005,156,0,126000.00000000006,118428.57142857143,88760.0
2005-02-28,139999.99999999994,135000.0,2,Summer,True,False,False,False,2005,157,0,120000.0,119714.28571428571,90993.33333333333
2005-03-31,126499.99999999994,139999.99999999994,3,Autumn,False,False,False,True,2005,158,3,102000.0,122571.42857142857,92993.33333333333
2005-04-30,134000.0,126499.99999999994,4,Autumn,False,False,False,True,2005,159,5,135000.0,126071.42857142855,94676.66666666667
2005-05-31,125000.0,134000.0,5,Autumn,False,False,False,True,2005,160,1,115000.0,125928.5714285714,96310.0
2005-06-30,120000.0,125000.0,6,Winter,False,True,False,False,2005,161,3,112000.0,127357.14285714284,98376.66666666667
2005-07-31,140500.0,120000.0,7,Winter,False,True,False,False,2005,162,6,119000.0,128499.99999999999,100043.33333333333
2005-08-31,154999.99999999994,140500.0,8,Winter,False,True,False,False,2005,163,2,135000.0,131571.42857142855,101560.0
2005-09-30,149999.99999999994,154999.99999999994,9,Spring,False,False,True,False,2005,164,4,139999.99999999994,134428.5714285714,104260.0
2005-10-31,168999.99999999997,149999.99999999994,10,Spring,False,False,True,False,2005,165,0,126499.99999999994,135857.1428571428,106693.33333333333
2005-11-30,144999.99999999994,168999.99999999997,11,Spring,False,False,True,False,2005,166,2,134000.0,141928.57142857142,109916.66666666667
